SE_ROW_ID,MSLINK,PARADA,RAMAL,SENTIDO,ORDEN,ID_PARADA,CALLE_UNO,CALLE_DOS,COD_SMS,OCHAVA,REFUGIO,DISTRITO,PUNTO_X,PUNTO_Y,CAMBIO,USUARIO_CA,TYPE,CHECKSUM,GEOJSON
2424,0,3160,45,V,243,0,1227,1862,4817,SE        ,P         ,CENTRO                                                                                                                                                ,-60.636166,-32.950751,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636166, -32.950751 ] } }"
2437,0,3072,1048,I,0,0,156,166,2451,SE        ,B         ,SUR                                                                                                                                                   ,-60.636708,-32.992582,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636708, -32.992582 ] } }"
2442,0,1310,20,V,230,0,2071,1111,4810,NE        ,P         ,CENTRO                                                                                                                                                ,-60.630437,-32.956898,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.630437, -32.956898 ] } }"
2630,0,3165,43,V,0,0,1864,1866,1745,SO        ,A         ,CENTRO                                                                                                                                                ,-60.636307,-32.9448,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636307, -32.944800 ] } }"
2660,0,1117,9,V,211,0,1998,156,3089,NE        ,B         ,SUR                                                                                                                                                   ,-60.636785,-32.990213,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636785, -32.990213 ] } }"
2820,0,2213,9,I,84,0,1998,156,5410,SO        ,P         ,SUR                                                                                                                                                   ,-60.637075,-32.990501,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.637075, -32.990501 ] } }"
2843,0,3160,1073,V,0,0,1227,1862,4817,SE        ,P         ,CENTRO                                                                                                                                                ,-60.636166,-32.950751,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636166, -32.950751 ] } }"
2858,0,1325,8,V,0,0,894,1711,3769,NE        ,B         ,SUR                                                                                                                                                   ,-60.636333,-32.974784,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636333, -32.974784 ] } }"
2900,0,785,6,I,0,0,1852,1348,6156,SO        ,P         ,CENTRO                                                                                                                                                ,-60.651731,-32.936792,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651731, -32.936792 ] } }"
2933,0,1683,45,I,79,0,126,1903,2485,SO        ,B         ,SUR                                                                                                                                                   ,-60.631845,-33.002593,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.631845, -33.002593 ] } }"
2977,0,1667,45,V,210,0,1835,1903,3369,NE        ,B         ,SUR                                                                                                                                                   ,-60.631748,-33.001361,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.631748, -33.001361 ] } }"
2998,0,1683,46,V,110,0,126,1903,2485,SO        ,B         ,SUR                                                                                                                                                   ,-60.631845,-33.002593,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.631845, -33.002593 ] } }"
3033,0,789,6,V,49,0,547,1727,9786,NE        ,P         ,CENTRO                                                                                                                                                ,-60.655787,-32.937101,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655787, -32.937101 ] } }"
3036,0,518,6,V,47,0,547,1348,6759,NE        ,P         ,CENTRO                                                                                                                                                ,-60.651637,-32.937855,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651637, -32.937855 ] } }"
3050,0,12,25,V,0,0,14,1325,9091,NE        ,P         ,CENTRO                                                                                                                                                ,-60.652086,-32.950499,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652086, -32.950499 ] } }"
3072,0,803,5,I,38,0,1852,1886,4652,SO        ,P         ,CENTRO                                                                                                                                                ,-60.654359,-32.93632,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654359, -32.936320 ] } }"
3086,0,367,9,I,56,0,1864,1348,1939,SO        ,A         ,CENTRO                                                                                                                                                ,-60.652915,-32.941482,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652915, -32.941482 ] } }"
3111,0,366,9,I,55,0,1864,1886,8567,SO        ,P         ,CENTRO                                                                                                                                                ,-60.655543,-32.94101,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655543, -32.941010 ] } }"
3158,0,705,14,I,0,0,902,1013,2318,NE        ,B         ,CENTRO                                                                                                                                                ,-60.65338,-32.966941,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653380, -32.966941 ] } }"
3207,0,718,20,I,80,0,1903,1835,6452,NO        ,P         ,SUR                                                                                                                                                   ,-60.631895,-33.001369,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.631895, -33.001369 ] } }"
3252,0,803,17,I,45,0,1852,1886,4652,SO        ,P         ,CENTRO                                                                                                                                                ,-60.654359,-32.93632,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654359, -32.936320 ] } }"
3260,0,785,17,I,47,0,1852,1348,6156,SO        ,P         ,CENTRO                                                                                                                                                ,-60.651731,-32.936792,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651731, -32.936792 ] } }"
3311,0,367,1,I,62,0,1864,1348,1939,SO        ,A         ,CENTRO                                                                                                                                                ,-60.652915,-32.941482,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652915, -32.941482 ] } }"
3312,0,366,1,I,61,0,1864,1886,8567,SO        ,P         ,CENTRO                                                                                                                                                ,-60.655543,-32.94101,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655543, -32.941010 ] } }"
3367,0,2502,4,I,47,0,1802,529,5380,SO        ,I         ,CENTRO                                                                                                                                                ,-60.651827,-32.931917,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651827, -32.931917 ] } }"
